term_id	marker_gene	cv_values
GO:0015293	b0353	0.0645128483418892
GO:0015294	b2587	0.0825373021846613
GO:0015295	b0433	0.0529915679767197
GO:0015297	b0402	0.0419863443117003
GO:0015299	b0155	0.0415921756683941
GO:0015307	b2076	0.0470678308504686
GO:0015315	b3667	0.0591356759840271
GO:0015321	b4020	0.0550411983024796
GO:0015333	b4130	0.066086190371114
GO:0015341	b3915	0.0396498327551522
GO:0015343	b1252	0.0745399636266078
GO:0015344	b0150	0.0776567131395939
GO:0015360	b0010	0.0538185658468627
GO:0015366	b3528	0.104013521620716
GO:0015369	b0961	0.0663964951517619
GO:0015385	b4065	0.063668078994812
GO:0015386	b4065	0.063668078994812
GO:0015388	b3849	0.0449157790255047
GO:0015407	b1900	0.0887272160210102
GO:0015408	b0262	0.0868845666438169
GO:0015411	b0366	0.0768975976928192
GO:0015412	b0765	0.0581114321226397
GO:0015413	b3480	0.0684990550611161
GO:0015415	b3726	0.060186585772533
GO:0015417	b1124	0.0683152606029312
GO:0015419	b2423	0.0770154415496573
GO:0015420	b1711	0.0520759933927821
GO:0015421	b3542	0.0742438593444507
GO:0015423	b4032	0.0928850385943128
GO:0015424	b3271	0.0566823436272818
GO:0015426	b0864	0.0719562840615489
GO:0015430	b3450	0.0736127612022179
GO:0015437	b3201	0.0504068964861832
GO:0015439	b2201	0.0847907660984618
GO:0015450	b0409	0.0682057534723678
GO:0015453	b0432	0.101339608504286
GO:0015459	b3685	0.0704970149800763
GO:0015462	b0098	0.0690645630924595
GO:0015473	b0940	0.0866242232306374
GO:0015478	b1319	0.085664937244378
GO:0015481	b1319	0.085664937244378
GO:0015483	b2344	0.107551908356612
GO:0015489	b1296	0.0662192829307174
GO:0015491	b1186	0.0660372785951021
GO:0015499	b2492	0.0864489216364276
GO:0015501	b3653	0.0813593670457026
GO:0015503	b0047	0.0817186775969751
GO:0015513	b2347	0.071020155478045
GO:0015514	b1223	0.104231951638156
GO:0015517	b2801	0.102968869290461
GO:0015518	b2801	0.102968869290461
GO:0015519	b4031	0.0996888972504879
GO:0015535	b2801	0.102968869290461
GO:0015538	b3224	0.104244551933227
GO:0015540	b0353	0.0645128483418892
GO:0015546	b4080	0.0720192141807304
GO:0015553	b2406	0.0680485903825072
GO:0015556	b4138	0.0788894518358261
GO:0015558	b1336	0.103383102167811
GO:0015562	b3485	0.0516615399890822
GO:0015565	b0813	0.0591403638360329
GO:0015577	b4304	0.081897355354244
GO:0015591	b3568	0.0960200782164534
GO:0015594	b0857	0.0600162552088759
GO:0015595	b1126	0.0787515274979368
GO:0015606	b1599	0.076801097630424
GO:0015611	b3567	0.0819753679409129
GO:0015614	b3567	0.0819753679409129
GO:0015616	b1114	0.0404518550762541
GO:0015620	b0589	0.0871110229113897
GO:0015623	b0151	0.0497924565010949
GO:0015627	b3329	0.0863981373552552
GO:0015628	b0106	0.0572839094818058
GO:0015633	b1858	0.0969010328354554
GO:0015638	b0377	0.07627741647233
GO:0015640	b1246	0.0871793755104355
GO:0015643	b2568	0.0394775273281152
GO:0015648	b1069	0.0448248590198982
GO:0015653	b4111	0.0791661608465765
GO:0015654	b3493	0.0909323566071505
GO:0015655	b0007	0.0710966828613639
GO:0015679	b0574	0.106113353807205
GO:0015684	b3915	0.0396498327551522
GO:0015685	b0589	0.0871110229113897
GO:0015689	b0761	0.0677574145769692
GO:0015691	b3915	0.0396498327551522
GO:0015693	b3816	0.0645976692014126
GO:0015698	b0624	0.0785661881136193
GO:0015706	b0155	0.0415921756683941
GO:0015707	b2347	0.071020155478045
GO:0015710	b3493	0.0909323566071505
GO:0015711	b2789	0.0727315564662183
GO:0015716	b4102	0.0847670017076176
GO:0015718	b2344	0.107551908356612
GO:0015720	b0511	0.108319979655479
GO:0015721	b0463	0.0735581196037611
GO:0015724	b2492	0.0864489216364276
GO:0015725	b4476	0.0717427010535283
GO:0015734	b0366	0.0768975976928192
GO:0015736	b3093	0.0877226045104657
GO:0015739	b3224	0.104244551933227
GO:0015740	b4138	0.0788894518358261
GO:0015741	b1206	0.0736184180361236
GO:0015749	b4086	0.0678228733218544
GO:0015751	b4460	0.0836469492308445
GO:0015752	b3567	0.0819753679409129
GO:0015753	b3567	0.0819753679409129
GO:0015755	b2801	0.102968869290461
GO:0015756	b2801	0.102968869290461
GO:0015757	b4231	0.0888164460033993
GO:0015761	b1817	0.0941593116394204
GO:0015762	b3907	0.101682947441156
GO:0015764	b1817	0.0941593116394204
GO:0015768	b1621	0.0815710079951131
GO:0015778	b3093	0.0877226045104657
GO:0015793	b0875	0.0628514104180338
GO:0015794	b3451	0.0664106274546247
GO:0015795	b3599	0.0638163831373079
GO:0015796	b4304	0.081897355354244
GO:0015797	b3599	0.0638163831373079
GO:0015803	b0401	0.0609621886497908
GO:0015806	b0260	0.105316886962886
GO:0015807	b0402	0.0419863443117003
GO:0015808	b4208	0.0718496212815927
GO:0015810	b1206	0.0736184180361236
GO:0015811	b1917	0.0749306705484296
GO:0015813	b3653	0.0813593670457026
GO:0015814	b1336	0.103383102167811
GO:0015816	b4208	0.0718496212815927
GO:0015817	b2306	0.0865012322425562
GO:0015818	b0401	0.0609621886497908
GO:0015820	b4141	0.0509984978427125
GO:0015821	b4141	0.0509984978427125
GO:0015823	b0576	0.0942877450648944
GO:0015824	b4111	0.0791661608465765
GO:0015825	b3116	0.10728255197922
GO:0015826	b0813	0.0591403638360329
GO:0015829	b0401	0.0609621886497908
GO:0015833	b1294	0.0439629480812198
GO:0015834	b1246	0.0871793755104355
GO:0015835	b0433	0.0529915679767197
GO:0015836	b1069	0.0448248590198982
GO:0015846	b1124	0.0683152606029312
GO:0015847	b0857	0.0600162552088759
GO:0015850	b0045	0.104610654933475
GO:0015851	b0511	0.108319979655479
GO:0015857	b1006	0.0829456407015565
GO:0015858	b2406	0.0680485903825072
GO:0015860	b3662	0.0777589761282085
GO:0015863	b2406	0.0680485903825072
GO:0015871	b0314	0.096823536808245
GO:0015879	b0040	0.0863786433567713
GO:0015882	b4194	0.0619960936930558
GO:0015886	b2197	0.0719240885179718
GO:0015887	b3258	0.0650659803721533
GO:0015889	b0158	0.0476105913281133
GO:0015891	b1252	0.0745399636266078
GO:0015906	b4080	0.0720192141807304
GO:0015909	b2344	0.107551908356612
GO:0015912	b1015	0.106016775205264
GO:0015914	b3191	0.0451987779287547
GO:0015920	b3201	0.0504068964861832
GO:0015926	b2901	0.0456400923145189
GO:0015937	b0103	0.0495213438163093
GO:0015940	b0131	0.0573605014844687
GO:0015941	b3639	0.0684627739353347
GO:0015944	b4079	0.0751676819881786
GO:0015949	b1098	0.0556547598147077
GO:0015950	b1623	0.0797275604534479
GO:0015951	b0104	0.0757779851032971
GO:0015968	b3983	0.0791838977099439
GO:0015969	b3650	0.0852892429552483
GO:0015970	b3779	0.0695312257144779
GO:0015974	b3779	0.0695312257144779
GO:0015976	b3414	0.051925819253049
GO:0015986	b3737	0.0823904487456371
GO:0015990	b2276	0.068488568833027
GO:0015991	b3737	0.0823904487456371
GO:0015992	b0010	0.0538185658468627
GO:0016020	b0055	0.0379539217108001
GO:0016021	b0055	0.0379539217108001
GO:0016024	b3018	0.0434060729025132
GO:0016032	b3781	0.0414037651275052
GO:0016036	b0980	0.0823233616125626
GO:0016042	b3821	0.0586480618732268
GO:0016052	b3581	0.0544255859564422
GO:0016075	b2567	0.0648591975070537
GO:0016078	b1286	0.0840464767067291
GO:0016094	b3187	0.0483527697636018
GO:0016114	b0029	0.0413727101923496
GO:0016149	b1211	0.053890782213774
GO:0016150	b0191	0.0598009656431605
GO:0016151	b0659	0.04986754687931
GO:0016154	b4382	0.0868180880825514
GO:0016158	b1002	0.107614564087779
GO:0016208	b3430	0.0698106227510221
GO:0016209	b3908	0.106230589144051
GO:0016226	b2811	0.0448092274635683
GO:0016259	b3590	0.0590904568593313
GO:0016260	b1764	0.0467948312237862
GO:0016279	b3259	0.050861008705708
GO:0016289	b1400	0.0677754736785175
GO:0016290	b0494	0.0448916634745682
GO:0016298	b1410	0.0692856829974533
GO:0016301	b3204	0.0447846498717143
GO:0016310	b3404	0.0477831745373624
GO:0016311	b0200	0.0401841271010398
GO:0016405	b1398	0.0973655166933625
GO:0016407	b2058	0.0732500336925241
GO:0016410	b0657	0.0490622271792006
GO:0016413	b3561	0.109857261045757
GO:0016430	b2575	0.0719851444678885
GO:0016434	b0967	0.0649013238862779
GO:0016436	b0859	0.0629381198482168
GO:0016437	b3056	0.0437830728057041
GO:0016462	b2507	0.109344035213057
GO:0016485	b2568	0.0394775273281152
GO:0016491	b3492	0.0441962462169617
GO:0016530	b1466	0.0727548005066191
GO:0016540	b0131	0.0573605014844687
GO:0016594	b2903	0.0935952321524218
GO:0016597	b0447	0.0569969199830173
GO:0016614	b1816	0.0498870862080315
GO:0016615	b3236	0.0749406450693015
GO:0016616	b1090	0.0682590561963348
GO:0016618	b1033	0.0573215709213769
GO:0016620	b3152	0.0515236545202146
GO:0016628	b3787	0.0598501581811827
GO:0016639	b2468	0.0694818157626261
GO:0016645	b2324	0.0553922828908375
GO:0016646	b1462	0.0724769893269817
GO:0016651	b2485	0.0587260506033098
GO:0016652	b1412	0.0601664060757901
GO:0016655	b1412	0.0601664060757901
GO:0016661	b2710	0.0791401255676958
GO:0016667	b1971	0.0632728340362929
GO:0016671	b3781	0.0414037651275052
GO:0016672	b1971	0.0632728340362929
GO:0016675	b1019	0.0744343503783372
GO:0016679	b0733	0.0943112981632809
GO:0016682	b0733	0.0943112981632809
GO:0016684	b0605	0.0580370965070825
GO:0016705	b0662	0.0451169120967637
GO:0016706	b1128	0.0457238937849552
GO:0016708	b1802	0.0807884182214587
GO:0016709	b0662	0.0451169120967637
GO:0016722	b3017	0.0501723094716583
GO:0016726	b1387	0.0696258948381459
GO:0016731	b2711	0.0777795302102562
GO:0016740	b0223	0.0410935025720609
GO:0016741	b1047	0.0774219038399566
GO:0016743	b2712	0.0570272679395532
GO:0016744	b0008	0.0720904858691062
GO:0016746	b1428	0.0726169116465257
GO:0016747	b3825	0.0448138446627563
GO:0016748	b1047	0.0774219038399566
GO:0016755	b0885	0.0453861367666677
GO:0016757	b3620	0.0640652748502014
GO:0016758	b3794	0.0472100856833249
GO:0016760	b3533	0.0721631364780223
GO:0016763	b3208	0.0584752427390574
GO:0016765	b1871	0.0639753906195505
GO:0016768	b0121	0.0786131952724523
GO:0016772	b4112	0.0531339274393774
GO:0016773	b3374	0.0495696205347075
GO:0016776	b1703	0.0660135920239757
GO:0016778	b2501	0.0795816342349339
GO:0016779	b3282	0.0558728907483916
GO:0016780	b3784	0.0746537255684004
GO:0016783	b3345	0.0523259652899544
GO:0016784	b2521	0.0650239409534212
GO:0016787	b1759	0.0454463258553721
GO:0016788	b2473	0.0684047231860918
GO:0016790	b0686	0.0654486516395063
GO:0016791	b0446	0.0437475756188621
GO:0016795	b3847	0.0577784555377694
GO:0016798	b2963	0.0552509467875506
GO:0016799	b2795	0.0761139773008172
GO:0016803	b1387	0.0696258948381459
GO:0016805	b3847	0.0577784555377694
GO:0016807	b0819	0.0693766363876168
GO:0016810	b0657	0.0490622271792006
GO:0016811	b2256	0.0850719115135461
GO:0016812	b2873	0.0899494347866777
GO:0016817	b2299	0.075800185018507
GO:0016818	b1813	0.0398464631008616
GO:0016820	b3746	0.0677664520596286
GO:0016823	b1387	0.0696258948381459
GO:0016829	b0481	0.0417635152725545
GO:0016830	b3126	0.102080060049182
GO:0016831	b2919	0.0685208385902318
GO:0016832	b4198	0.0534815396377735
GO:0016833	b1812	0.0414892499477327
GO:0016835	b2428	0.0839344259035293
GO:0016836	b2261	0.0692694330209597
GO:0016837	b2963	0.0552509467875506
GO:0016840	b2777	0.0681898072057248
GO:0016853	b3058	0.046072669495773
GO:0016855	b1325	0.0993060455319318
GO:0016857	b2804	0.0532120015711709
GO:0016861	b4197	0.0512676754217648
GO:0016868	b2786	0.057745523005142
GO:0016869	b4146	0.0400299831012149
GO:0016874	b3038	0.055688839071907
GO:0016878	b0037	0.078641095395982
GO:0016879	b0444	0.0407629374202666
GO:0016880	b4155	0.0656137648144742
GO:0016881	b4233	0.0835257516727869
GO:0016887	b0495	0.045350192728473
GO:0016888	b4378	0.0484269724949863
GO:0016891	b4225	0.0701963494146528
GO:0016892	b0659	0.04986754687931
GO:0016896	b4179	0.0572471045906221
GO:0016901	b0837	0.0829355171888821
GO:0016903	b0284	0.0743248570635255
GO:0016966	b2710	0.0791401255676958
GO:0016979	b4386	0.0423634117274538
GO:0016987	b3202	0.0535936650521706
GO:0016989	b0015	0.0641465936703008
GO:0016992	b0628	0.0643991087501563
GO:0016998	b2102	0.047615309085706
GO:0017001	b0446	0.0437475756188621
GO:0017003	b2199	0.073361920271758
GO:0017004	b2195	0.0439110707567087
GO:0017013	b2214	0.0731209276943787
GO:0017038	b0740	0.0679742907695225
GO:0017089	b3199	0.051556208228893
GO:0017101	b3074	0.0772520290438013
GO:0017102	b3074	0.0772520290438013
GO:0017108	b2798	0.0571267135286664
GO:0017110	b0446	0.0437475756188621
GO:0017111	b4394	0.0434456915144295
GO:0017116	b3813	0.0474048112167254
GO:0017117	b3822	0.0596268156474603
GO:0017148	b3341	0.0648642339126519
GO:0017150	b4049	0.0500441835161603
GO:0017189	b4373	0.0572038927462313
GO:0017198	b1427	0.0847428937517747
GO:0018012	b3259	0.050861008705708
GO:0018023	b3259	0.050861008705708
GO:0018055	b4386	0.0423634117274538
GO:0018063	b2196	0.0654248712840301
GO:0018070	b3475	0.0600438550226467
GO:0018104	b0819	0.0693766363876168
GO:0018105	b4016	0.109024895455395
GO:0018106	b2218	0.043644278176416
GO:0018131	b2530	0.086297822974513
GO:0018160	b3805	0.0619057263103168
GO:0018169	b0852	0.105290871693419
GO:0018206	b3287	0.0596479031885113
GO:0018298	b0708	0.0694443797542686
GO:0018307	b0902	0.0631021273424074
GO:0018315	b0782	0.0791713689051413
GO:0018339	b0835	0.0650410342100917
GO:0018364	b1212	0.0636288403625006
GO:0018378	b4075	0.0684647723535908
GO:0018393	b2584	0.0937864814300766
GO:0018410	b0852	0.105290871693419
GO:0018455	b3011	0.0705037840579568
GO:0018498	b2541	0.0806988201700739
GO:0018545	b0578	0.0673245935911785
GO:0018738	b2154	0.0852788707820276
GO:0018741	b4083	0.0986894445603898
GO:0018771	b0349	0.0536182594701902
GO:0018937	b1650	0.0823184560257672
GO:0019003	b4161	0.055254051882788
GO:0019008	b0781	0.0625650329007038
GO:0019038	b2622	0.108425447358568
GO:0019042	b4173	0.0838945978171452
GO:0019068	b4143	0.0842084907547739
GO:0019076	b1556	0.093815077466257
GO:0019104	b2961	0.0531182620249906
GO:0019107	b1855	0.0513868963844902
GO:0019134	b3730	0.109258264989023
GO:0019142	b2264	0.065339457950729
GO:0019143	b3198	0.0453333544454145
GO:0019144	b3034	0.0481769265676937
GO:0019145	b1444	0.0910035562402817
GO:0019146	b3197	0.0474594739293193
GO:0019148	b1919	0.0716429276145356
GO:0019149	b1919	0.0716429276145356
GO:0019154	b4467	0.0862910125416043
GO:0019159	b2700	0.0486879568308372
GO:0019165	b1106	0.085249493929676
GO:0019168	b2906	0.0472067622363325
GO:0019172	b2437	0.0692422982276534
GO:0019177	b1865	0.0965125005270266
GO:0019180	b3791	0.0523787218302562
GO:0019197	b2415	0.0639413689158689
GO:0019213	b0096	0.0704099045272726
GO:0019217	b1187	0.0445630530279996
GO:0019239	b4243	0.0763738346447511
GO:0019242	b0963	0.0746229045955769
GO:0019243	b0927	0.0592860257594649
GO:0019249	b2437	0.0692422982276534
GO:0019250	b1270	0.0544588010392509
GO:0019262	b0677	0.0514064278366701
GO:0019272	b2379	0.0534263686164533
GO:0019277	b3189	0.0720401252430812
GO:0019284	b0159	0.046152334686234
GO:0019285	b0311	0.0854981235053448
GO:0019288	b0029	0.0413727101923496
GO:0019294	b3197	0.0474594739293193
GO:0019299	b3906	0.096487898315277
GO:0019301	b2799	0.0721251785274312
GO:0019303	b3752	0.0837921606064624
GO:0019309	b1613	0.0778408856555261
GO:0019316	b4090	0.0653430480091225
GO:0019318	b0394	0.050777593230113
GO:0019323	b3386	0.0502780939169159
GO:0019324	b3583	0.0730736323955326
GO:0019333	b2202	0.065889210185286
GO:0019343	b3939	0.077740815374285
GO:0019344	b2413	0.0724756418163862
GO:0019346	b3939	0.077740815374285
GO:0019353	b2436	0.0513173237228126
GO:0019354	b3368	0.0582228616471408
GO:0019357	b0931	0.0734948245299295
GO:0019363	b2700	0.0486879568308372
GO:0019380	b0349	0.0536182594701902
GO:0019388	b0688	0.0578762584813744
GO:0019391	b1617	0.0635933543694359
GO:0019394	b3126	0.102080060049182
GO:0019395	b1187	0.0445630530279996
GO:0019413	b2296	0.0750321787084493
GO:0019427	b2297	0.0867320305170096
GO:0019430	b0888	0.0821499443875007
GO:0019439	b0349	0.0536182594701902
GO:0019447	b1919	0.0716429276145356
GO:0019464	b0116	0.0743895010409961
GO:0019478	b3887	0.0534876726011636
GO:0019509	b0159	0.046152334686234
GO:0019516	b3605	0.0874386349048785
GO:0019521	b3553	0.0595200916453623
GO:0019534	b0377	0.07627741647233
GO:0019542	b2296	0.0750321787084493
GO:0019546	b2874	0.0623226714502696
GO:0019563	b3919	0.062619756097762
GO:0019571	b2803	0.0670018497017643
GO:0019572	b3583	0.0730736323955326
GO:0019592	b3600	0.10119288086696
GO:0019594	b2172	0.0552791171837973
GO:0019595	b0124	0.0688517484389899
GO:0019607	b1386	0.0899085057999511
GO:0019619	b1397	0.0721208319706015
GO:0019622	b0349	0.0536182594701902
GO:0019632	b0388	0.0732653995583566
GO:0019634	b4094	0.0587455207463576
GO:0019645	b4073	0.0652621953591293
GO:0019646	b0733	0.0943112981632809
GO:0019664	b1380	0.0845748422169419
GO:0019673	b2053	0.0859099706351392
GO:0019674	b1768	0.0601669178635819
GO:0019679	b2920	0.065326580453809
GO:0019686	b4384	0.0680163684406082
GO:0019698	b3091	0.046153231126525
GO:0019700	b4092	0.0650371869055354
GO:0019740	b1010	0.102304168429229
GO:0019808	b1123	0.0780895744316342
GO:0019825	b2552	0.0682579839324474
GO:0019826	b1489	0.107839410714467
GO:0019835	b2899	0.0847142233634579
GO:0019843	b0051	0.0444283774152654
GO:0019852	b4197	0.0512676754217648
GO:0019853	b0207	0.0573849804491435
GO:0019854	b4196	0.0417389389228088
GO:0019859	b4374	0.0703804765739329
GO:0019867	b0867	0.0489339297855838
GO:0019877	b2472	0.0420484542835586
GO:0019878	b3475	0.0600438550226467
GO:0019897	b3019	0.0390292237180057
GO:0019898	b3463	0.047378734885674
GO:0019899	b1105	0.0514583868274806
GO:0019901	b3096	0.0687493781511935
GO:0019985	b0231	0.0558032084952144
GO:0019988	b3288	0.0756536268010551
GO:0020037	b2611	0.047592068745662
GO:0022417	b3349	0.0753891361475424
GO:0022610	b1037	0.0975775218998555
GO:0022611	b2912	0.0646852338999325
GO:0022625	b3986	0.0512884348584993
GO:0022627	b3341	0.0648642339126519
GO:0022820	b3849	0.0449157790255047
GO:0022833	b4159	0.0671707114325541
GO:0022834	b2344	0.107551908356612
GO:0022857	b3009	0.050299032434275
GO:0022865	b4136	0.0739959741392051
GO:0022870	b1817	0.0941593116394204
GO:0022872	b3599	0.0638163831373079
GO:0022877	b3899	0.0619618691517229
GO:0022891	b0845	0.0463719422857422
GO:0022900	b1632	0.0562829946949234
GO:0022904	b1418	0.05988357362476
GO:0023014	b2218	0.043644278176416
GO:0030007	b1216	0.0944384695653583
GO:0030026	b4705	0.0921729556157274
GO:0030060	b3236	0.0749406450693015
GO:0030091	b2743	0.0467318898046332
GO:0030145	b1813	0.0398464631008616
GO:0030151	b0947	0.0479455851282942
GO:0030153	b3690	0.084672297249169
GO:0030162	b0970	0.0727659906793641
GO:0030163	b0885	0.0453861367666677
GO:0030170	b2965	0.047123538272135
GO:0030234	b3147	0.0477628634950571
GO:0030244	b1956	0.0678672109911185
GO:0030245	b3531	0.0548060293700757
GO:0030246	b3197	0.0474594739293193
GO:0030254	b1941	0.108918133040711
GO:0030257	b1941	0.108918133040711
GO:0030258	b1677	0.0600381243538891
GO:0030259	b0090	0.0827901563797777
GO:0030260	b1220	0.0608673020215827
GO:0030261	b0924	0.0462493858322762
GO:0030267	b1033	0.0573215709213769
GO:0030272	b2912	0.0646852338999325
GO:0030288	b3234	0.0364795471441631
GO:0030295	b3204	0.0447846498717143
GO:0030307	b4224	0.09402502834534
GO:0030308	b3130	0.06879943284681
GO:0030313	b0737	0.0699750062620779
GO:0030337	b0470	0.0691372642417885
GO:0030366	b0785	0.0694955748597935
GO:0030378	b2366	0.0942445770849389
GO:0030388	b4232	0.0791777445972617
GO:0030420	b0959	0.0503104703422916
GO:0030428	b3388	0.0456086833486586
GO:0030435	b3461	0.077955306566524
GO:0030488	b0195	0.0465352409297039
GO:0030490	b0659	0.04986754687931
GO:0030497	b1288	0.0576428855026147
GO:0030529	b2610	0.0783275136450571
GO:0030541	b3019	0.0390292237180057
GO:0030552	b3357	0.0537934267613504
GO:0030573	b1619	0.10201112707347
GO:0030599	b0772	0.08379463572895
GO:0030604	b0173	0.0691720266884605
GO:0030611	b0838	0.0795150845255375
GO:0030613	b0383	0.0693232201031893
GO:0030632	b2379	0.0534263686164533
GO:0030641	b0842	0.0667108468046797
GO:0030643	b4020	0.0550411983024796
GO:0030674	b3163	0.0667600019418769
GO:0030697	b3965	0.068206228065627
GO:0030798	b1519	0.0875932545992073
GO:0030880	b3649	0.0743842692327079
GO:0030894	b3822	0.0596268156474603
GO:0030955	b2812	0.0383493352846142
GO:0030961	b1128	0.0457238937849552
GO:0030964	b2276	0.068488568833027
GO:0030976	b2264	0.065339457950729
GO:0030980	b0403	0.0514501807498195
GO:0030983	b2733	0.0620139973792058
GO:0031071	b2810	0.0832844310388814
GO:0031118	b0058	0.0552636101484126
GO:0031119	b0058	0.0552636101484126
GO:0031132	b1539	0.0787572432586862
GO:0031167	b4371	0.0551684626150406
GO:0031177	b1094	0.0457948491968889
GO:0031220	b3417	0.0987874359086322
GO:0031224	b1225	0.102628919990066
GO:0031225	b3736	0.0880994496860684
GO:0031226	b0084	0.0450428686078539
GO:0031230	b3821	0.0586480618732268
GO:0031233	b1252	0.0745399636266078
GO:0031234	b3463	0.047378734885674
GO:0031235	b0695	0.0631750131828822
GO:0031236	b2994	0.0731368387797996
GO:0031237	b2195	0.0439110707567087
GO:0031240	b0196	0.0701604803838361
GO:0031241	b3147	0.0477628634950571
GO:0031246	b0741	0.0897168117453606
GO:0031248	b3550	0.0415174231238703
GO:0031250	b4237	0.0768680454823445
GO:0031297	b3813	0.0474048112167254
GO:0031342	b2004	0.107189053523939
GO:0031346	b2217	0.0733733994266948
GO:0031362	b2520	0.0524774981361011
GO:0031365	b3287	0.0596479031885113
GO:0031402	b2812	0.0383493352846142
GO:0031403	b2533	0.0657524162027755
GO:0031404	b0155	0.0415921756683941
GO:0031405	b2904	0.088943712757243
GO:0031418	b0368	0.069227604749836
GO:0031419	b0158	0.0476105913281133
GO:0031427	b0048	0.0593412926317899
GO:0031439	b3406	0.0631678775766506
GO:0031460	b2128	0.0600579074938502
GO:0031471	b2439	0.0613810572616439
GO:0031522	b0098	0.0690645630924595
GO:0031554	b0189	0.0639806762932068
GO:0031564	b0659	0.04986754687931
GO:0031638	b3459	0.0580194243973177
GO:0031648	b1235	0.0745092765625258
GO:0031670	b2380	0.066222446969559
GO:0031956	b1701	0.0992884635594767
GO:0031992	b1252	0.0745399636266078
GO:0032025	b2106	0.0676885486354863
GO:0032026	b0418	0.0426014665306704
GO:0032049	b0789	0.0687075176958258
GO:0032074	b1045	0.0769908791139191
GO:0032091	b2896	0.0765860075005866
GO:0032136	b2733	0.0620139973792058
GO:0032147	b3204	0.0447846498717143
GO:0032150	b3834	0.0855297607992424
GO:0032153	b0084	0.0450428686078539
GO:0032196	b1432	0.0516696576084567
GO:0032259	b3833	0.0608432107971743
GO:0032261	b1623	0.0797275604534479
GO:0032263	b0125	0.0513144216056952
GO:0032264	b0125	0.0513144216056952
GO:0032265	b0238	0.0818762381120112
GO:0032267	b0188	0.0454603342930874
GO:0032272	b3641	0.0562707984759153
GO:0032297	b0687	0.0742270788421557
GO:0032298	b3149	0.049754142450829
GO:0032299	b0183	0.0972015884412563
GO:0032300	b2831	0.0484515260997364
GO:0032324	b0781	0.0625650329007038
GO:0032329	b3089	0.0837000861379776
GO:0032359	b2442	0.104042409244362
GO:0032365	b3157	0.0646306009348266
GO:0032403	b3201	0.0504068964861832
GO:0032412	b3204	0.0447846498717143
GO:0032413	b3724	0.0887762228112382
GO:0032414	b3351	0.0522747364247561
GO:0032445	b1817	0.0941593116394204
GO:0032450	b0403	0.0514501807498195
GO:0032462	b2584	0.0937864814300766
GO:0032466	b0958	0.103887403150273
GO:0032506	b3388	0.0456086833486586
GO:0032508	b0962	0.0374569704831026
GO:0032549	b3987	0.0631970992901449
GO:0032553	b3916	0.0563555388803929
GO:0032561	b3183	0.0737546393859935
GO:0032774	b0474	0.096250713288739
GO:0032781	b3745	0.0586023169612696
GO:0032784	b3406	0.0631678775766506
GO:0032790	b1718	0.0486917813049896
GO:0032794	b2511	0.0755521780416781
GO:0032843	b0605	0.0580370965070825
GO:0032947	b1895	0.0780008418130356
GO:0032951	b1424	0.0882557398664113
GO:0032955	b1174	0.0737615292162805
GO:0032977	b3705	0.0875937002372082
GO:0032978	b0178	0.109780446192003
GO:0032993	b0506	0.047689372801924
GO:0033014	b0154	0.0607007660908364
GO:0033051	b4093	0.0645073730519347
GO:0033120	b3342	0.0744383627457003
GO:0033194	b0006	0.0525255465763839
GO:0033195	b0605	0.0580370965070825
GO:0033201	b3429	0.0774998133243444
GO:0033202	b0962	0.0374569704831026
GO:0033212	b3070	0.0685952184274494
GO:0033214	b0605	0.0580370965070825
GO:0033228	b0886	0.0648411505689682
GO:0033229	b1917	0.0749306705484296
GO:0033281	b3839	0.0563204655514137
GO:0033317	b0425	0.0536522464950644
GO:0033345	b1767	0.0597675407970833
GO:0033384	b0421	0.0907105659031313
GO:0033387	b2965	0.047123538272135
GO:0033388	b2938	0.0575058394554264
GO:0033468	b0918	0.0588808825038396
GO:0033477	b0261	0.0901776885666648
GO:0033499	b2544	0.0499503437001575
GO:0033512	b0727	0.0976761687533917
GO:0033528	b0261	0.0901776885666648
GO:0033539	b0039	0.0596961680251992
GO:0033542	b2342	0.0718575283559174
GO:0033543	b3081	0.0840091784240853
GO:0033554	b0439	0.108119300460502
GO:0033567	b2798	0.0571267135286664
GO:0033592	b3162	0.078589113655208
GO:0033608	b2374	0.101114480644309
GO:0033611	b2373	0.0797743767798655
GO:0033676	b0890	0.0598502368240515
GO:0033677	b1343	0.080584458178729
GO:0033680	b2761	0.0861164346857199
GO:0033711	b2320	0.091252221467976
GO:0033721	b3011	0.0705037840579568
GO:0033737	b1444	0.0910035562402817
GO:0033739	b2794	0.0653125027287289
GO:0033743	b1778	0.0894668270139824
GO:0033744	b3551	0.0672709758437425
GO:0033745	b1832	0.108090599394161
GO:0033748	b0383	0.0693232201031893
GO:0033764	b2842	0.0856012875437413
GO:0033785	b3052	0.0674398011103074
GO:0033786	b3052	0.0674398011103074
GO:0033797	b1587	0.107453545026191
GO:0033812	b1397	0.0721208319706015
GO:0033818	b1091	0.0884287163145054
GO:0033856	b2564	0.0512153685237301
GO:0033862	b0171	0.0852728874466341
GO:0033863	b4094	0.0587455207463576
GO:0033883	b0766	0.0762442688534903
GO:0033890	b1804	0.0493048216262868
GO:0033897	b0611	0.086295895518471
GO:0033969	b1298	0.0868143922504402
GO:0033982	b4196	0.0417389389228088
GO:0034015	b4197	0.0512676754217648
GO:0034024	b1297	0.0936506919363565
GO:0034040	b0449	0.0482406930448806
